"","Localisation","HumanName","BrainRegion"
"36232","Postsynaptic","CADPS","Parietal lobe"
"36233","Postsynaptic","MGST3","Parietal lobe"
"36234","Postsynaptic","DOCK3","Parietal lobe"
"36235","Postsynaptic","VPS16","Parietal lobe"
"36236","Postsynaptic","DCLK2","Parietal lobe"
"36237","Postsynaptic","RPS5","Parietal lobe"
"36238","Postsynaptic","EMC2","Parietal lobe"
"36239","Postsynaptic","ABR","Parietal lobe"
"36240","Postsynaptic","AP3D1","Parietal lobe"
"36241","Postsynaptic","RAB11FIP5","Parietal lobe"
"36242","Postsynaptic","GAS7","Parietal lobe"
"36243","Postsynaptic","OXCT1","Parietal lobe"
"36244","Postsynaptic","DYNC1LI2","Parietal lobe"
"36245","Postsynaptic","RYR2","Parietal lobe"
"36246","Postsynaptic","WDR37","Parietal lobe"
"36247","Postsynaptic","PRDX6","Parietal lobe"
"36248","Postsynaptic","CPNE6","Parietal lobe"
"36249","Postsynaptic","PSD","Parietal lobe"
"36250","Postsynaptic","PPFIA2","Parietal lobe"
"36251","Postsynaptic","ENPP6","Parietal lobe"
"36252","Postsynaptic","SH3GLB2","Parietal lobe"
"36253","Postsynaptic","DNAJA3","Parietal lobe"
"36254","Postsynaptic","COX2","Parietal lobe"
"36255","Postsynaptic","CLTB","Parietal lobe"
"36256","Postsynaptic","NDUFB10","Parietal lobe"
"36257","Postsynaptic","SDHA","Parietal lobe"
"36258","Postsynaptic","BSG","Parietal lobe"
"36259","Postsynaptic","FASN","Parietal lobe"
"36260","Postsynaptic","STUB1","Parietal lobe"
"36261","Postsynaptic","ATP5I","Parietal lobe"
"36262","Postsynaptic","HACD3","Parietal lobe"
"36263","Postsynaptic","ATP6V1G2","Parietal lobe"
"36264","Postsynaptic","SYN3","Parietal lobe"
"36265","Postsynaptic","CACNG8","Parietal lobe"
"36266","Postsynaptic","EXOC7","Parietal lobe"
"36267","Postsynaptic","C9orf172","Parietal lobe"
"36268","Postsynaptic","GLS","Parietal lobe"
"36269","Postsynaptic","SLC12A2","Parietal lobe"
"36270","Postsynaptic","CDH13","Parietal lobe"
"36271","Postsynaptic","RPL38","Parietal lobe"
"36272","Postsynaptic","RPL19","Parietal lobe"
"36273","Postsynaptic","ATP5J2","Parietal lobe"
"36274","Postsynaptic","RAB35","Parietal lobe"
"36275","Postsynaptic","GABARAPL2","Parietal lobe"
"36276","Postsynaptic","CISD1","Parietal lobe"
"36277","Postsynaptic","PYGB","Parietal lobe"
"36278","Postsynaptic","NDUFB8","Parietal lobe"
"36279","Postsynaptic","RAB5C","Parietal lobe"
"36280","Postsynaptic","PIP5K1C","Parietal lobe"
"36281","Postsynaptic","AHCYL1","Parietal lobe"
"36282","Postsynaptic","FKBP8","Parietal lobe"
"36283","Postsynaptic","FYN","Parietal lobe"
"36284","Postsynaptic","COX4I1","Parietal lobe"
"36285","Postsynaptic","HDLBP","Parietal lobe"
"36286","Postsynaptic","PHYHIP","Parietal lobe"
"36287","Postsynaptic","CNTNAP2","Parietal lobe"
"36288","Postsynaptic","NDUFA7","Parietal lobe"
"36289","Postsynaptic","PSMD2","Parietal lobe"
"36290","Postsynaptic","AGK","Parietal lobe"
"36291","Postsynaptic","EXOC3","Parietal lobe"
"36292","Postsynaptic","SAMM50","Parietal lobe"
"36293","Postsynaptic","NDUFS6","Parietal lobe"
"36294","Postsynaptic","RAP1GDS1","Parietal lobe"
"36295","Postsynaptic","COX5A","Parietal lobe"
"36296","Postsynaptic","NDUFB4","Parietal lobe"
"36297","Postsynaptic","MCCC1","Parietal lobe"
"36298","Postsynaptic","DNAJC11","Parietal lobe"
"36299","Postsynaptic","VPS45","Parietal lobe"
"36300","Postsynaptic","TTC7B","Parietal lobe"
"36301","Postsynaptic","ITPKA","Parietal lobe"
"36302","Postsynaptic","NDUFS7","Parietal lobe"
"36303","Postsynaptic","MCCC2","Parietal lobe"
"36304","Postsynaptic","NDUFA8","Parietal lobe"
"36305","Postsynaptic","COX6C","Parietal lobe"
"36306","Postsynaptic","TANC2","Parietal lobe"
"36307","Postsynaptic","ARHGAP44","Parietal lobe"
"36308","Postsynaptic","BCR","Parietal lobe"
"36309","Postsynaptic","EHD3","Parietal lobe"
"36310","Postsynaptic","MAPK3","Parietal lobe"
"36311","Postsynaptic","KCTD16","Parietal lobe"
"36312","Postsynaptic","RIMBP2","Parietal lobe"
"36313","Postsynaptic","TBK1","Parietal lobe"
"36314","Postsynaptic","WDR47","Parietal lobe"
"36315","Postsynaptic","CLASP1","Parietal lobe"
"36316","Postsynaptic","STRN","Parietal lobe"
"36317","Postsynaptic","DIP2B","Parietal lobe"
"36318","Postsynaptic","FARP1","Parietal lobe"
"36319","Postsynaptic","WDR1","Parietal lobe"
"36320","Postsynaptic","SIRPA","Parietal lobe"
"36321","Postsynaptic","KIF21A","Parietal lobe"
"36322","Postsynaptic","MFN2","Parietal lobe"
"36323","Postsynaptic","KIF1A","Parietal lobe"
"36324","Postsynaptic","KBTBD11","Parietal lobe"
"36325","Postsynaptic","UPF1","Parietal lobe"
"36326","Postsynaptic","SPTBN4","Parietal lobe"
"36327","Postsynaptic","RPL18","Parietal lobe"
"36328","Postsynaptic","EXOC1","Parietal lobe"
"36329","Postsynaptic","MLF2","Parietal lobe"
"36330","Postsynaptic","TNC","Parietal lobe"
"36331","Postsynaptic","ANXA6","Parietal lobe"
"36332","Postsynaptic","PGRMC1","Parietal lobe"
"36333","Postsynaptic","AK1","Parietal lobe"
"36334","Postsynaptic","RHOA","Parietal lobe"
"36335","Postsynaptic","ARF1","Parietal lobe"
"36336","Postsynaptic","GNG7","Parietal lobe"
"36337","Postsynaptic","CRIP2","Parietal lobe"
"36338","Postsynaptic","ATAD1","Parietal lobe"
"36339","Postsynaptic","RAB18","Parietal lobe"
"36340","Postsynaptic","PTPRF","Parietal lobe"
"36341","Postsynaptic","LRRC47","Parietal lobe"
"36342","Postsynaptic","MAOB","Parietal lobe"
"36343","Postsynaptic","AGAP1","Parietal lobe"
"36344","Postsynaptic","HPCA","Parietal lobe"
"36345","Postsynaptic","DMD","Parietal lobe"
"36346","Postsynaptic","MAP1LC3A","Parietal lobe"
"36347","Postsynaptic","PDIA3","Parietal lobe"
"36348","Postsynaptic","MTCH1","Parietal lobe"
"36349","Postsynaptic","GABRB2","Parietal lobe"
"36350","Postsynaptic","CPNE5","Parietal lobe"
"36351","Postsynaptic","OLFM2","Parietal lobe"
"36352","Postsynaptic","EXOC5","Parietal lobe"
"36353","Postsynaptic","ACADVL","Parietal lobe"
"36354","Postsynaptic","MYO1D","Parietal lobe"
"36355","Postsynaptic","DMWD","Parietal lobe"
"36356","Postsynaptic","SNCA","Parietal lobe"
"36357","Postsynaptic","C2CD4C","Parietal lobe"
"36358","Postsynaptic","ARPC5L","Parietal lobe"
"36359","Postsynaptic","CRYM","Parietal lobe"
"36360","Postsynaptic","PPP2CA","Parietal lobe"
"36361","Postsynaptic","LRPPRC","Parietal lobe"
"36362","Postsynaptic","AFG3L2","Parietal lobe"
"36363","Postsynaptic","COPA","Parietal lobe"
"36364","Postsynaptic","CPNE7","Parietal lobe"
"36365","Postsynaptic","MFF","Parietal lobe"
"36366","Postsynaptic","MARK1","Parietal lobe"
"36367","Postsynaptic","ACTR3B","Parietal lobe"
"36368","Postsynaptic","ATP8A1","Parietal lobe"
"36369","Postsynaptic","PAFAH1B1","Parietal lobe"
"36370","Postsynaptic","PPP2R2A","Parietal lobe"
"36371","Postsynaptic","PRDX3","Parietal lobe"
"36372","Postsynaptic","SNX27","Parietal lobe"
"36373","Postsynaptic","UQCRB","Parietal lobe"
"36374","Postsynaptic","MCU","Parietal lobe"
"36375","Postsynaptic","GNG3","Parietal lobe"
"36376","Postsynaptic","ARMC10","Parietal lobe"
"36377","Postsynaptic","INPP4A","Parietal lobe"
"36378","Postsynaptic","GRM2","Parietal lobe"
"36379","Postsynaptic","RASGRF2","Parietal lobe"
"36380","Postsynaptic","STK39","Parietal lobe"
"36381","Postsynaptic","ALDH6A1","Parietal lobe"
"36382","Postsynaptic","MAOA","Parietal lobe"
"36383","Postsynaptic","OPCML","Parietal lobe"
"36384","Postsynaptic","OGDHL","Parietal lobe"
"36385","Postsynaptic","ABHD12","Parietal lobe"
"36386","Postsynaptic","SLC25A46","Parietal lobe"
"36387","Postsynaptic","SACM1L","Parietal lobe"
"36388","Postsynaptic","NDUFA6","Parietal lobe"
"36389","Postsynaptic","SLC27A4","Parietal lobe"
"36390","Postsynaptic","IPO5","Parietal lobe"
"36391","Postsynaptic","PITPNM1","Parietal lobe"
"36392","Postsynaptic","SCN2A","Parietal lobe"
"36393","Postsynaptic","PEX5L","Parietal lobe"
"36394","Postsynaptic","SEC23A","Parietal lobe"
"36395","Postsynaptic","SRGAP3","Parietal lobe"
"36396","Postsynaptic","NEDD4L","Parietal lobe"
"36397","Postsynaptic","CEP170","Parietal lobe"
"36398","Postsynaptic","MYCBP2","Parietal lobe"
"36399","Postsynaptic","MAPK8IP3","Parietal lobe"
"36400","Postsynaptic","STRN3","Parietal lobe"
"36401","Postsynaptic","FAM171A1","Parietal lobe"
"36402","Postsynaptic","FLII","Parietal lobe"
"36403","Postsynaptic","GIPC1","Parietal lobe"
"36404","Postsynaptic","FAM171A2","Parietal lobe"
"36405","Postsynaptic","PDE1B","Parietal lobe"
"36406","Postsynaptic","PDPK1","Parietal lobe"
"36407","Postsynaptic","GNB4","Parietal lobe"
"36408","Postsynaptic","ACACA","Parietal lobe"
"36409","Postsynaptic","C1QBP","Parietal lobe"
"36410","Postsynaptic","CHMP4B","Parietal lobe"
"36411","Postsynaptic","VPS4A","Parietal lobe"
"36412","Postsynaptic","KIF3A","Parietal lobe"
"36413","Postsynaptic","GABRB3","Parietal lobe"
"36414","Postsynaptic","TXNL1","Parietal lobe"
"36415","Postsynaptic","LY6H","Parietal lobe"
"36416","Postsynaptic","KIAA1549L","Parietal lobe"
"36417","Postsynaptic","DNAJB4","Parietal lobe"
"36418","Postsynaptic","CMPK1","Parietal lobe"
"36419","Postsynaptic","OTUB1","Parietal lobe"
"36420","Postsynaptic","GABRG2","Parietal lobe"
"36421","Postsynaptic","MTX1","Parietal lobe"
"36422","Postsynaptic","QDPR","Parietal lobe"
"36423","Postsynaptic","RPL35","Parietal lobe"
"36424","Postsynaptic","GAD1","Parietal lobe"
"36425","Postsynaptic","MTHFD1","Parietal lobe"
"36426","Postsynaptic","ACSL3","Parietal lobe"
"36427","Postsynaptic","VPS11","Parietal lobe"
"36428","Postsynaptic","PTPN23","Parietal lobe"
"36429","Postsynaptic","BRSK2","Parietal lobe"
"36430","Postsynaptic","ATP5MG","Parietal lobe"
"36431","Postsynaptic","OLFM3","Parietal lobe"
"36432","Postsynaptic","DHRS7B","Parietal lobe"
"36433","Postsynaptic","TFAM","Parietal lobe"
"36434","Postsynaptic","CA4","Parietal lobe"
"36435","Postsynaptic","AHSA1","Parietal lobe"
"36436","Postsynaptic","KCNQ2","Parietal lobe"
"36437","Postsynaptic","NME1","Parietal lobe"
"36438","Postsynaptic","RTCB","Parietal lobe"
"36439","Postsynaptic","DNAJB2","Parietal lobe"
"36440","Postsynaptic","SDCBP","Parietal lobe"
"36441","Postsynaptic","IDH2","Parietal lobe"
"36442","Postsynaptic","SNTA1","Parietal lobe"
"36443","Postsynaptic","DDX6","Parietal lobe"
"36444","Postsynaptic","DOC2A","Parietal lobe"
"36445","Postsynaptic","PDHX","Parietal lobe"
"36446","Postsynaptic","VPS29","Parietal lobe"
"36447","Postsynaptic","SLC4A1","Parietal lobe"
"36448","Postsynaptic","MPP1","Parietal lobe"
"36449","Postsynaptic","DHX30","Parietal lobe"
"36450","Postsynaptic","C2CD2L","Parietal lobe"
"36451","Postsynaptic","FECH","Parietal lobe"
"36452","Postsynaptic","HAPLN4","Parietal lobe"
"36453","Postsynaptic","ARHGAP1","Parietal lobe"
"36454","Postsynaptic","ARL8B","Parietal lobe"
"36455","Postsynaptic","ATAT1","Parietal lobe"
"36456","Postsynaptic","CNDP2","Parietal lobe"
"36457","Postsynaptic","NSFL1C","Parietal lobe"
"36458","Postsynaptic","TRIM2","Parietal lobe"
"36459","Postsynaptic","VPS52","Parietal lobe"
"36460","Postsynaptic","ERLIN2","Parietal lobe"
"36461","Postsynaptic","ROGDI","Parietal lobe"
"36462","Postsynaptic","CBR1","Parietal lobe"
"36463","Postsynaptic","RARS","Parietal lobe"
"36464","Postsynaptic","GNA11","Parietal lobe"
"36465","Postsynaptic","NDUFA12","Parietal lobe"
"36466","Postsynaptic","COX7A2L","Parietal lobe"
"36467","Postsynaptic","FAM126B","Parietal lobe"
"36468","Postsynaptic","RAB3GAP2","Parietal lobe"
"36469","Postsynaptic","CELF2","Parietal lobe"
"36470","Postsynaptic","MAP6D1","Parietal lobe"
"36471","Postsynaptic","GSK3A","Parietal lobe"
"36472","Postsynaptic","FSD1","Parietal lobe"
"36473","Postsynaptic","LRRC8A","Parietal lobe"
"36474","Postsynaptic","LARP1","Parietal lobe"
"36475","Postsynaptic","PRPS1","Parietal lobe"
"36476","Postsynaptic","TBC1D10B","Parietal lobe"
"36477","Postsynaptic","LGI3","Parietal lobe"
"36478","Postsynaptic","PA2G4","Parietal lobe"
"36479","Postsynaptic","COX6B1","Parietal lobe"
"36480","Postsynaptic","KIAA1217","Parietal lobe"
"36481","Postsynaptic","CAMSAP3","Parietal lobe"
"36482","Postsynaptic","FXR2","Parietal lobe"
"36483","Postsynaptic","UBR4","Parietal lobe"
"36484","Postsynaptic","MPRIP","Parietal lobe"
"36485","Postsynaptic","PAK7","Parietal lobe"
"36486","Postsynaptic","TAOK1","Parietal lobe"
"36487","Postsynaptic","MAP7D1","Parietal lobe"
"36488","Postsynaptic","EIF4A1","Parietal lobe"
"36489","Postsynaptic","ARHGEF12","Parietal lobe"
"36490","Postsynaptic","MOB4","Parietal lobe"
"36491","Postsynaptic","BAG6","Parietal lobe"
"36492","Postsynaptic","PDE4D","Parietal lobe"
"36493","Postsynaptic","ACAN","Parietal lobe"
"36494","Postsynaptic","CRTAC1","Parietal lobe"
"36495","Postsynaptic","AK5","Parietal lobe"
"36496","Postsynaptic","VCPIP1","Parietal lobe"
"36497","Postsynaptic","HTT","Parietal lobe"
"36498","Postsynaptic","SNX3","Parietal lobe"
"36499","Postsynaptic","PEA15","Parietal lobe"
"36500","Postsynaptic","GPSM1","Parietal lobe"
"36501","Postsynaptic","DARS","Parietal lobe"
"36502","Postsynaptic","SRR","Parietal lobe"
"36503","Postsynaptic","FN3K","Parietal lobe"
"36504","Postsynaptic","CAPN1","Parietal lobe"
"36505","Postsynaptic","EMD","Parietal lobe"
"36506","Postsynaptic","AARS","Parietal lobe"
"36507","Postsynaptic","PIN1","Parietal lobe"
"36508","Postsynaptic","HAPLN2","Parietal lobe"
"36509","Postsynaptic","MTX2","Parietal lobe"
"36510","Postsynaptic","VAMP3","Parietal lobe"
"36511","Postsynaptic","BCAS3","Parietal lobe"
"36512","Postsynaptic","PSMC5","Parietal lobe"
"36513","Postsynaptic","IARS2","Parietal lobe"
"36514","Postsynaptic","CSE1L","Parietal lobe"
"36515","Postsynaptic","SNX1","Parietal lobe"
"36516","Postsynaptic","MADD","Parietal lobe"
"36517","Postsynaptic","PCMT1","Parietal lobe"
"36518","Postsynaptic","SSBP1","Parietal lobe"
"36519","Postsynaptic","BCKDK","Parietal lobe"
"36520","Postsynaptic","RAB15","Parietal lobe"
"36521","Postsynaptic","CDC42BPA","Parietal lobe"
"36522","Postsynaptic","PDXK","Parietal lobe"
"36523","Postsynaptic","KIAA1468","Parietal lobe"
"36524","Postsynaptic","RPL28","Parietal lobe"
"36525","Postsynaptic","NDUFS8","Parietal lobe"
"36526","Postsynaptic","USO1","Parietal lobe"
"36527","Postsynaptic","MAP2K4","Parietal lobe"
"36528","Postsynaptic","MTFR1L","Parietal lobe"
"36529","Postsynaptic","CRYAB","Parietal lobe"
"36530","Postsynaptic","AP1G1","Parietal lobe"
"36531","Postsynaptic","FAM171B","Parietal lobe"
"36532","Postsynaptic","PSMC2","Parietal lobe"
"36533","Postsynaptic","NNT","Parietal lobe"
"36534","Postsynaptic","LLGL1","Parietal lobe"
"36535","Postsynaptic","HECW2","Parietal lobe"
"36536","Postsynaptic","CPT1A","Parietal lobe"
"36537","Postsynaptic","MAP2K7","Parietal lobe"
"36538","Postsynaptic","HSD17B8","Parietal lobe"
"36539","Postsynaptic","VPS51","Parietal lobe"
"36540","Postsynaptic","DCTN3","Parietal lobe"
"36541","Postsynaptic","FAM131B","Parietal lobe"
"36542","Postsynaptic","PNPLA6","Parietal lobe"
"36543","Postsynaptic","PDK3","Parietal lobe"
"36544","Postsynaptic","ATIC","Parietal lobe"
"36545","Postsynaptic","NDUFA5","Parietal lobe"
"36546","Postsynaptic","NECAP1","Parietal lobe"
"36547","Postsynaptic","MAP2K2","Parietal lobe"
"36548","Postsynaptic","DNAJC19","Parietal lobe"
"36549","Postsynaptic","LONP1","Parietal lobe"
"36550","Postsynaptic","NDUFC2","Parietal lobe"
"36551","Postsynaptic","NECAB2","Parietal lobe"
"36552","Postsynaptic","GUCY1A2","Parietal lobe"
"36553","Postsynaptic","CYB5R1","Parietal lobe"
"36554","Postsynaptic","CSDE1","Parietal lobe"
"36555","Postsynaptic","GARS","Parietal lobe"
"36556","Postsynaptic","ARFGEF2","Parietal lobe"
"36557","Postsynaptic","MMS19","Parietal lobe"
"36558","Postsynaptic","ATL1","Parietal lobe"
"36559","Postsynaptic","CCDC92","Parietal lobe"
"36560","Postsynaptic","NFS1","Parietal lobe"
"36561","Postsynaptic","RALGAPB","Parietal lobe"
"36562","Postsynaptic","WDR48","Parietal lobe"
"36563","Postsynaptic","PYGM","Parietal lobe"
"36564","Postsynaptic","IST1","Parietal lobe"
"36565","Postsynaptic","KARS","Parietal lobe"
"36566","Postsynaptic","ACSL1","Parietal lobe"
"36567","Postsynaptic","AKAP12","Parietal lobe"
"36568","Postsynaptic","TSC2","Parietal lobe"
"36569","Postsynaptic","UBAP2L","Parietal lobe"
"36570","Postsynaptic","PTPRN2","Parietal lobe"
"36571","Postsynaptic","WNK2","Parietal lobe"
"36572","Postsynaptic","FAM120A","Parietal lobe"
"36573","Postsynaptic","ARFGEF3","Parietal lobe"
"36574","Postsynaptic","C2CD5","Parietal lobe"
"36575","Postsynaptic","CPNE4","Parietal lobe"
"36576","Postsynaptic","ANXA11","Parietal lobe"
"36577","Postsynaptic","ESYT2","Parietal lobe"
"36578","Postsynaptic","DCAKD","Parietal lobe"
"36579","Postsynaptic","TMEM33","Parietal lobe"
"36580","Postsynaptic","H1-2","Parietal lobe"
"36581","Postsynaptic","TECR","Parietal lobe"
"36582","Postsynaptic","BRK1","Parietal lobe"
"36583","Postsynaptic","SACS","Parietal lobe"
"36584","Postsynaptic","TBCD","Parietal lobe"
"36585","Postsynaptic","RAB12","Parietal lobe"
"36586","Postsynaptic","EIF2S3","Parietal lobe"
"36587","Postsynaptic","PSMD1","Parietal lobe"
"36588","Postsynaptic","ACTA1","Parietal lobe"
"36589","Postsynaptic","HSDL1","Parietal lobe"
"36590","Postsynaptic","ARF6","Parietal lobe"
"36591","Postsynaptic","TUBA8","Parietal lobe"
"36592","Postsynaptic","GSTM3","Parietal lobe"
"36593","Postsynaptic","GNG2","Parietal lobe"
"36594","Postsynaptic","SH3BGRL2","Parietal lobe"
"36595","Postsynaptic","HBB","Parietal lobe"
"36596","Postsynaptic","ACOT13","Parietal lobe"
"36597","Postsynaptic","GABRB1","Parietal lobe"
"36598","Postsynaptic","RNH1","Parietal lobe"
"36599","Postsynaptic","CPEB3","Parietal lobe"
"36600","Postsynaptic","MAP1LC3B","Parietal lobe"
"36601","Postsynaptic","PSMC6","Parietal lobe"
"36602","Postsynaptic","SRI","Parietal lobe"
"36603","Postsynaptic","EIF4E","Parietal lobe"
"36604","Postsynaptic","TARDBP","Parietal lobe"
"36605","Postsynaptic","PSMD3","Parietal lobe"
"36606","Postsynaptic","PRKRA","Parietal lobe"
"36607","Postsynaptic","KRT6A","Parietal lobe"
"36608","Postsynaptic","RDH14","Parietal lobe"
"36609","Postsynaptic","TWF2","Parietal lobe"
"36610","Postsynaptic","SHMT2","Parietal lobe"
"36611","Postsynaptic","FHL1","Parietal lobe"
"36612","Postsynaptic","ATCAY","Parietal lobe"
"36613","Postsynaptic","MARS","Parietal lobe"
"36614","Postsynaptic","ADCY2","Parietal lobe"
"36615","Postsynaptic","ARHGAP35","Parietal lobe"
"36616","Postsynaptic","RGS7BP","Parietal lobe"
"36617","Postsynaptic","SGSM1","Parietal lobe"
"36618","Postsynaptic","NAP1L1","Parietal lobe"
"36619","Postsynaptic","GRIPAP1","Parietal lobe"
"36620","Postsynaptic","PSPC1","Parietal lobe"
"36621","Postsynaptic","KIAA0513","Parietal lobe"
"36622","Postsynaptic","ACOT9","Parietal lobe"
"36623","Postsynaptic","ACTBL2","Parietal lobe"
"36624","Postsynaptic","VPS26B","Parietal lobe"
"36625","Postsynaptic","PSMD4","Parietal lobe"
"36626","Postsynaptic","PYCRL","Parietal lobe"
"36627","Postsynaptic","CRAT","Parietal lobe"
"36628","Postsynaptic","DBT","Parietal lobe"
"36629","Postsynaptic","SPIRE1","Parietal lobe"
"36630","Postsynaptic","POR","Parietal lobe"
"36631","Postsynaptic","RFTN1","Parietal lobe"
"36632","Postsynaptic","LRRC73","Parietal lobe"
"36633","Postsynaptic","PSMD7","Parietal lobe"
"36634","Postsynaptic","AP3S1","Parietal lobe"
"36635","Postsynaptic","AK4","Parietal lobe"
"36636","Postsynaptic","NDUFS5","Parietal lobe"
"36637","Postsynaptic","LMO7","Parietal lobe"
"36638","Postsynaptic","DGKE","Parietal lobe"
"36639","Postsynaptic","KIAA1211L","Parietal lobe"
"36640","Postsynaptic","KRT10","Parietal lobe"
"36641","Postsynaptic","CCDC127","Parietal lobe"
"36642","Postsynaptic","HYOU1","Parietal lobe"
"36643","Postsynaptic","COPS4","Parietal lobe"
"36644","Postsynaptic","CALR","Parietal lobe"
"36645","Postsynaptic","TOMM40","Parietal lobe"
"36646","Postsynaptic","TSC1","Parietal lobe"
"36647","Postsynaptic","DCX","Parietal lobe"
"36648","Postsynaptic","NTRK2","Parietal lobe"
"36649","Postsynaptic","RABEP1","Parietal lobe"
"36650","Postsynaptic","SEC31A","Parietal lobe"
"36651","Postsynaptic","STRAP","Parietal lobe"
"36652","Postsynaptic","PPP2R5D","Parietal lobe"
"36653","Postsynaptic","ANKFY1","Parietal lobe"
"36654","Postsynaptic","VGF","Parietal lobe"
"36655","Postsynaptic","YARS2","Parietal lobe"
"36656","Postsynaptic","NT5E","Parietal lobe"
"36657","Postsynaptic","STXBP6","Parietal lobe"
"36658","Postsynaptic","GABRA2","Parietal lobe"
"36659","Postsynaptic","PPP1R16B","Parietal lobe"
"36660","Postsynaptic","PBXIP1","Parietal lobe"
"36661","Postsynaptic","RAB39B","Parietal lobe"
"36662","Postsynaptic","XPO1","Parietal lobe"
"36663","Postsynaptic","PSMD11","Parietal lobe"
"36664","Postsynaptic","PREX1","Parietal lobe"
"36665","Postsynaptic","PTGES3","Parietal lobe"
"36666","Postsynaptic","PHYHIPL","Parietal lobe"
"36667","Postsynaptic","FSD1L","Parietal lobe"
